HBA1C	FPG	PBG	FINS	HOMA.B	HOMA.IR	TG	TC	LDLC	HDLC	FFA	ALT	AST	TBIL	BUN	EGFR	SCR	UCR	UMA	UMACRR	CKMB	HSCRP	HB	PLT	HCT	RBC	WBC	BMI	WACC	WEIGHT	DBP	SBP	Age	Sex	Dose	exRNA000003	exRNA000004	exRNA000005	exRNA000008	exRNA000009	exRNA000015	exRNA000016	exRNA000017	exRNA000027	exRNA000028	exRNA000029	exRNA000035	exRNA000036	exRNA000040	exRNA000042	exRNA000043	exRNA000044	exRNA000047	exRNA000050	exRNA000053	exRNA000056	exRNA000058	exRNA000059	exRNA000060	exRNA000061	exRNA000066	exRNA000067	exRNA000077	exRNA000084	exRNA000089	exRNA000091	exRNA000097	exRNA000098	exRNA000110	exRNA000130	exRNA000139	exRNA000145	exRNA000161	exRNA000164	exRNA000165	exRNA000172	exRNA000173	exRNA000183	exRNA000211	exRNA000226	exRNA000250	exRNA000251	exRNA000290	exRNA000311	exRNA000312	exRNA000317	exRNA000326	exRNA000344	exRNA000348	exRNA000394	exRNA000408	exRNA000561	exRNA000565	exRNA000673	exRNA000760	exRNA000822	exRNA000841
0.0	0.14127743	0.043922137	0.0	0.51304126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006979374	0.0	0.024736878	0.0	0.0	0.0	0.0	0.0	-0.13761973	0.0	0.0	0.0	0.0	-0.29318792	0.031131633	0.0	0.038794708	0.0	0.0	0.0	0.06865079	0.0	0.0	0.06055376	0.0	0.010945701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036732897	0.08751378	0.0	0.0	0.0	0.0	-0.04250543	0.0	0.0	0.0	0.0	0.0	0.0	0.13467762	0.0	0.0	0.0	0.0	0.0	0.036081698	0.0	0.06759599	0.0	0.32792714	0.0	0.0	0.026825704	0.0	0.012221061	0.0	0.06873556	0.018804293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24539086	0.0120666865	0.0	0.0
0.0	-0.02993386	0.043922137	0.0	-0.2934294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006979374	0.0	0.024736878	0.0	0.0	0.0	0.0	0.0	-0.13761973	0.0	0.0	0.0	0.0	-0.10171105	-0.090491794	0.0	0.038794708	0.0	0.0	0.0	0.06865079	0.0	0.0	0.06055376	0.0	0.010945701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.017799791	-0.085642725	0.0	0.0	0.0	0.0	-0.04250543	0.0	0.0	0.0	0.0	0.0	0.0	-0.053345293	0.0	0.0	0.0	0.0	0.0	-0.02288109	0.0	0.06759599	0.0	-0.1989141	0.0	0.0	0.026825704	0.0	-0.06638899	0.0	0.06873556	0.018804293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24539086	-0.056845147	0.0	0.0
0.0	0.14127743	0.10400263	0.0	0.51304126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006979374	0.0	0.024736878	0.0	0.0	0.0	0.0	0.0	0.44912973	0.0	0.0	0.0	0.0	0.34236082	0.031131633	0.0	-0.016936626	0.0	0.0	0.0	0.01744252	0.0	0.0	0.06055376	0.0	0.010945701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.017799791	0.08751378	0.0	0.0	0.0	0.0	-0.04250543	0.0	0.0	0.0	0.0	0.0	0.0	0.13467762	0.0	0.0	0.0	0.0	0.0	0.036081698	0.0	-0.8189663	0.0	-0.1989141	0.0	0.0	0.026825704	0.0	0.012221061	0.0	0.06873556	0.018804293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.12422459	0.0120666865	0.0	0.0
0.0	0.21458049	0.10400263	0.0	-0.2934294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006979374	0.0	0.024736878	0.0	0.0	0.0	0.0	0.0	-0.13761973	0.0	0.0	0.0	0.0	-0.29318792	0.031131633	0.0	0.038794708	0.0	0.0	0.0	-0.17177151	0.0	0.0	0.06055376	0.0	0.010945701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036732897	-0.024237951	0.0	0.0	0.0	0.0	-0.04250543	0.0	0.0	0.0	0.0	0.0	0.0	0.13467762	0.0	0.0	0.0	0.0	0.0	0.036081698	0.0	-0.8189663	0.0	0.32792714	0.0	0.0	0.026825704	0.0	-0.06638899	0.0	0.06873556	0.018804293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24539086	0.0120666865	0.0	0.0
0.0	0.14127743	0.043922137	0.0	-0.4263466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006979374	0.0	-0.03838572	0.0	0.0	0.0	0.0	0.0	-0.13761973	0.0	0.0	0.0	0.0	-0.10171105	0.031131633	0.0	-0.016936626	0.0	0.0	0.0	-0.17177151	0.0	0.0	0.06055376	0.0	0.010945701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036732897	0.08751378	0.0	0.0	0.0	0.0	-0.04250543	0.0	0.0	0.0	0.0	0.0	0.0	-0.053345293	0.0	0.0	0.0	0.0	0.0	0.036081698	0.0	0.06759599	0.0	-0.1989141	0.0	0.0	-0.025392557	0.0	0.012221061	0.0	0.06873556	0.018804293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24539086	0.0120666865	0.0	0.0
0.0	0.14127743	0.043922137	0.0	0.51304126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006979374	0.0	0.024736878	0.0	0.0	0.0	0.0	0.0	-0.13761973	0.0	0.0	0.0	0.0	0.34236082	0.031131633	0.0	-0.016936626	0.0	0.0	0.0	0.01744252	0.0	0.0	0.06055376	0.0	0.010945701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.017799791	0.08751378	0.0	0.0	0.0	0.0	-0.04250543	0.0	0.0	0.0	0.0	0.0	0.0	-0.053345293	0.0	0.0	0.0	0.0	0.0	0.036081698	0.0	0.06759599	0.0	-0.1989141	0.0	0.0	0.026825704	0.0	0.012221061	0.0	0.06873556	-0.03475761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24539086	0.0120666865	0.0	0.0
0.0	0.14127743	0.043922137	0.0	-0.4263466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006979374	0.0	0.024736878	0.0	0.0	0.0	0.0	0.0	-0.13761973	0.0	0.0	0.0	0.0	0.48909643	0.031131633	0.0	-0.016936626	0.0	0.0	0.0	0.06865079	0.0	0.0	0.06055376	0.0	0.010945701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.017799791	-0.085642725	0.0	0.0	0.0	0.0	-0.04250543	0.0	0.0	0.0	0.0	0.0	0.0	-0.053345293	0.0	0.0	0.0	0.0	0.0	-0.02288109	0.0	0.06759599	0.0	-0.1989141	0.0	0.0	-0.025392557	0.0	0.012221061	0.0	-0.07611636	-0.03475761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.12422459	0.0120666865	0.0	0.0
0.0	-0.29414335	-0.4724964	0.0	-0.2934294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006979374	0.0	-0.03838572	0.0	0.0	0.0	0.0	0.0	-0.13761973	0.0	0.0	0.0	0.0	-0.10171105	0.031131633	0.0	-0.016936626	0.0	0.0	0.0	0.14433672	0.0	0.0	-0.16151688	0.0	0.010945701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.017799791	0.08751378	0.0	0.0	0.0	0.0	-0.04250543	0.0	0.0	0.0	0.0	0.0	0.0	0.13467762	0.0	0.0	0.0	0.0	0.0	0.036081698	0.0	0.06759599	0.0	-0.1989141	0.0	0.0	0.026825704	0.0	0.012221061	0.0	-0.07611636	0.018804293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24539086	-0.056845147	0.0	0.0
0.0	0.21458049	0.54255474	0.0	0.51304126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006979374	0.0	-0.03838572	0.0	0.0	0.0	0.0	0.0	0.44912973	0.0	0.0	0.0	0.0	-0.29318792	0.031131633	0.0	-0.016936626	0.0	0.0	0.0	-0.17177151	0.0	0.0	-0.16151688	0.0	0.010945701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.017799791	-0.085642725	0.0	0.0	0.0	0.0	-0.04250543	0.0	0.0	0.0	0.0	0.0	0.0	-0.053345293	0.0	0.0	0.0	0.0	0.0	-0.02288109	0.0	-0.8189663	0.0	0.32792714	0.0	0.0	-0.025392557	0.0	-0.06638899	0.0	0.06873556	0.018804293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24539086	0.0120666865	0.0	0.0
0.0	0.14127743	0.043922137	0.0	0.51304126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006979374	0.0	0.024736878	0.0	0.0	0.0	0.0	0.0	-0.13761973	0.0	0.0	0.0	0.0	0.48909643	0.031131633	0.0	-0.016936626	0.0	0.0	0.0	-0.17177151	0.0	0.0	0.06055376	0.0	0.010945701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.017799791	0.08751378	0.0	0.0	0.0	0.0	-0.04250543	0.0	0.0	0.0	0.0	0.0	0.0	0.13467762	0.0	0.0	0.0	0.0	0.0	0.036081698	0.0	0.06759599	0.0	-0.1989141	0.0	0.0	0.026825704	0.0	0.012221061	0.0	0.06873556	0.018804293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24539086	0.0120666865	0.0	0.0
0.0	0.14127743	0.54255474	0.0	0.51304126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006979374	0.0	0.024736878	0.0	0.0	0.0	0.0	0.0	-0.13761973	0.0	0.0	0.0	0.0	-0.29318792	0.031131633	0.0	-0.016936626	0.0	0.0	0.0	0.06865079	0.0	0.0	-0.16151688	0.0	0.010945701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036732897	0.08751378	0.0	0.0	0.0	0.0	0.15079829	0.0	0.0	0.0	0.0	0.0	0.0	0.13467762	0.0	0.0	0.0	0.0	0.0	0.036081698	0.0	0.06759599	0.0	0.32792714	0.0	0.0	-0.025392557	0.0	0.012221061	0.0	0.06873556	0.018804293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24539086	0.0120666865	0.0	0.0
0.0	-0.29414335	0.38619003	0.0	0.51304126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006979374	0.0	-0.03838572	0.0	0.0	0.0	0.0	0.0	-0.13761973	0.0	0.0	0.0	0.0	-0.29318792	0.031131633	0.0	-0.016936626	0.0	0.0	0.0	-0.17177151	0.0	0.0	0.06055376	0.0	0.010945701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.017799791	0.08751378	0.0	0.0	0.0	0.0	-0.04250543	0.0	0.0	0.0	0.0	0.0	0.0	0.13467762	0.0	0.0	0.0	0.0	0.0	0.036081698	0.0	0.06759599	0.0	0.32792714	0.0	0.0	0.026825704	0.0	0.012221061	0.0	-0.4184209	0.018804293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24539086	0.0120666865	0.0	0.0
0.0	-0.02993386	-0.4724964	0.0	-0.2934294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006979374	0.0	-0.03838572	0.0	0.0	0.0	0.0	0.0	0.44912973	0.0	0.0	0.0	0.0	-0.29318792	0.031131633	0.0	-0.016936626	0.0	0.0	0.0	0.14433672	0.0	0.0	0.06055376	0.0	0.010945701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.017799791	0.08751378	0.0	0.0	0.0	0.0	0.15079829	0.0	0.0	0.0	0.0	0.0	0.0	-0.053345293	0.0	0.0	0.0	0.0	0.0	-0.02288109	0.0	-0.8189663	0.0	0.32792714	0.0	0.0	0.026825704	0.0	0.012221061	0.0	0.06873556	-0.03475761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.12422459	0.0120666865	0.0	0.0
0.0	-0.29414335	0.043922137	0.0	-0.2934294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006979374	0.0	0.024736878	0.0	0.0	0.0	0.0	0.0	0.44912973	0.0	0.0	0.0	0.0	0.34236082	0.031131633	0.0	0.038794708	0.0	0.0	0.0	0.01744252	0.0	0.0	0.06055376	0.0	0.010945701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.017799791	0.08751378	0.0	0.0	0.0	0.0	-0.04250543	0.0	0.0	0.0	0.0	0.0	0.0	0.0017940849	0.0	0.0	0.0	0.0	0.0	-0.02288109	0.0	0.06759599	0.0	0.32792714	0.0	0.0	0.026825704	0.0	0.012221061	0.0	0.06873556	0.018804293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.12422459	-0.056845147	0.0	0.0
0.0	-0.02993386	-0.4724964	0.0	-0.2934294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006979374	0.0	0.024736878	0.0	0.0	0.0	0.0	0.0	-0.13761973	0.0	0.0	0.0	0.0	-0.29318792	0.031131633	0.0	0.038794708	0.0	0.0	0.0	0.14433672	0.0	0.0	0.06055376	0.0	-0.05504829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.017799791	0.08751378	0.0	0.0	0.0	0.0	0.15079829	0.0	0.0	0.0	0.0	0.0	0.0	-0.053345293	0.0	0.0	0.0	0.0	0.0	0.036081698	0.0	0.06759599	0.0	-0.1989141	0.0	0.0	-0.025392557	0.0	0.012221061	0.0	0.06873556	-0.03475761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24539086	0.0120666865	0.0	0.0
0.0	0.14127743	0.043922137	0.0	-0.2934294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006979374	0.0	0.024736878	0.0	0.0	0.0	0.0	0.0	-0.13761973	0.0	0.0	0.0	0.0	-0.29318792	0.031131633	0.0	-0.016936626	0.0	0.0	0.0	0.01744252	0.0	0.0	0.06055376	0.0	-0.05504829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.017799791	-0.085642725	0.0	0.0	0.0	0.0	-0.04250543	0.0	0.0	0.0	0.0	0.0	0.0	-0.053345293	0.0	0.0	0.0	0.0	0.0	-0.02288109	0.0	0.06759599	0.0	-0.1989141	0.0	0.0	0.026825704	0.0	-0.06638899	0.0	0.06873556	0.018804293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24539086	0.0120666865	0.0	0.0
0.0	0.21458049	0.10400263	0.0	0.51304126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006979374	0.0	0.024736878	0.0	0.0	0.0	0.0	0.0	-0.13761973	0.0	0.0	0.0	0.0	0.48909643	0.031131633	0.0	-0.016936626	0.0	0.0	0.0	0.01744252	0.0	0.0	0.06055376	0.0	0.010945701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.017799791	0.08751378	0.0	0.0	0.0	0.0	0.15079829	0.0	0.0	0.0	0.0	0.0	0.0	-0.053345293	0.0	0.0	0.0	0.0	0.0	0.036081698	0.0	0.06759599	0.0	-0.1989141	0.0	0.0	0.026825704	0.0	0.012221061	0.0	-0.07611636	0.018804293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24539086	-0.056845147	0.0	0.0
0.0	0.14127743	0.10400263	0.0	-0.2934294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006979374	0.0	0.024736878	0.0	0.0	0.0	0.0	0.0	0.44912973	0.0	0.0	0.0	0.0	-0.29318792	0.031131633	0.0	-0.016936626	0.0	0.0	0.0	0.01744252	0.0	0.0	0.06055376	0.0	-0.05504829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.017799791	-0.085642725	0.0	0.0	0.0	0.0	-0.04250543	0.0	0.0	0.0	0.0	0.0	0.0	-0.053345293	0.0	0.0	0.0	0.0	0.0	-0.02288109	0.0	0.06759599	0.0	0.32792714	0.0	0.0	-0.025392557	0.0	0.012221061	0.0	0.06873556	0.018804293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24539086	-0.056845147	0.0	0.0
0.0	0.14127743	0.38619003	0.0	-0.2934294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006979374	0.0	-0.03838572	0.0	0.0	0.0	0.0	0.0	-0.13761973	0.0	0.0	0.0	0.0	-0.10171105	0.031131633	0.0	0.038794708	0.0	0.0	0.0	0.14433672	0.0	0.0	0.06055376	0.0	0.010945701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036732897	-0.085642725	0.0	0.0	0.0	0.0	-0.04250543	0.0	0.0	0.0	0.0	0.0	0.0	-0.053345293	0.0	0.0	0.0	0.0	0.0	0.036081698	0.0	0.06759599	0.0	-0.1989141	0.0	0.0	0.026825704	0.0	0.012221061	0.0	0.06873556	-0.03475761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.12422459	0.0120666865	0.0	0.0
0.0	0.14127743	0.10400263	0.0	-0.36628446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006979374	0.0	0.024736878	0.0	0.0	0.0	0.0	0.0	-0.13761973	0.0	0.0	0.0	0.0	0.48909643	0.031131633	0.0	0.038794708	0.0	0.0	0.0	-0.17177151	0.0	0.0	0.06055376	0.0	0.010945701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.017799791	-0.085642725	0.0	0.0	0.0	0.0	-0.04250543	0.0	0.0	0.0	0.0	0.0	0.0	-0.053345293	0.0	0.0	0.0	0.0	0.0	0.036081698	0.0	0.06759599	0.0	-0.1989141	0.0	0.0	0.026825704	0.0	0.012221061	0.0	0.06873556	0.018804293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.12422459	0.0120666865	0.0	0.0
0.0	0.14127743	0.043922137	0.0	-0.2934294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006979374	0.0	0.024736878	0.0	0.0	0.0	0.0	0.0	0.44912973	0.0	0.0	0.0	0.0	0.48909643	-0.090491794	0.0	0.038794708	0.0	0.0	0.0	0.06865079	0.0	0.0	-0.16151688	0.0	0.010945701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.017799791	-0.085642725	0.0	0.0	0.0	0.0	0.15079829	0.0	0.0	0.0	0.0	0.0	0.0	-0.053345293	0.0	0.0	0.0	0.0	0.0	0.036081698	0.0	-0.8189663	0.0	-0.1989141	0.0	0.0	-0.025392557	0.0	0.012221061	0.0	0.06873556	0.018804293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24539086	0.0120666865	0.0	0.0
0.0	-0.29414335	-0.4724964	0.0	-0.2934294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006979374	0.0	-0.03838572	0.0	0.0	0.0	0.0	0.0	-0.13761973	0.0	0.0	0.0	0.0	-0.29318792	0.031131633	0.0	-0.016936626	0.0	0.0	0.0	0.01744252	0.0	0.0	-0.16151688	0.0	0.010945701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.017799791	-0.085642725	0.0	0.0	0.0	0.0	0.15079829	0.0	0.0	0.0	0.0	0.0	0.0	-0.053345293	0.0	0.0	0.0	0.0	0.0	0.036081698	0.0	-0.8189663	0.0	-0.1989141	0.0	0.0	0.026825704	0.0	0.012221061	0.0	0.06873556	0.018804293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24539086	0.0120666865	0.0	0.0
0.0	0.14127743	-0.4724964	0.0	0.51304126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006979374	0.0	0.024736878	0.0	0.0	0.0	0.0	0.0	-0.13761973	0.0	0.0	0.0	0.0	-0.10171105	0.031131633	0.0	-0.016936626	0.0	0.0	0.0	0.06865079	0.0	0.0	0.06055376	0.0	0.010945701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.017799791	0.08751378	0.0	0.0	0.0	0.0	-0.04250543	0.0	0.0	0.0	0.0	0.0	0.0	-0.053345293	0.0	0.0	0.0	0.0	0.0	0.036081698	0.0	-0.8189663	0.0	-0.1989141	0.0	0.0	0.026825704	0.0	0.012221061	0.0	0.06873556	0.018804293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.12422459	0.0120666865	0.0	0.0
0.0	0.14127743	-0.4724964	0.0	-0.2934294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006979374	0.0	-0.03838572	0.0	0.0	0.0	0.0	0.0	-0.13761973	0.0	0.0	0.0	0.0	-0.10171105	0.031131633	0.0	0.038794708	0.0	0.0	0.0	0.14433672	0.0	0.0	0.06055376	0.0	0.010945701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.017799791	0.08751378	0.0	0.0	0.0	0.0	-0.04250543	0.0	0.0	0.0	0.0	0.0	0.0	-0.053345293	0.0	0.0	0.0	0.0	0.0	-0.02288109	0.0	0.06759599	0.0	-0.1989141	0.0	0.0	0.026825704	0.0	0.012221061	0.0	0.06873556	0.018804293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.12422459	0.0120666865	0.0	0.0
0.0	-0.29414335	-0.4724964	0.0	-0.2934294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006979374	0.0	0.024736878	0.0	0.0	0.0	0.0	0.0	-0.13761973	0.0	0.0	0.0	0.0	-0.10171105	0.031131633	0.0	0.038794708	0.0	0.0	0.0	0.01744252	0.0	0.0	0.06055376	0.0	0.010945701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036732897	0.08751378	0.0	0.0	0.0	0.0	0.15079829	0.0	0.0	0.0	0.0	0.0	0.0	-0.053345293	0.0	0.0	0.0	0.0	0.0	0.036081698	0.0	0.06759599	0.0	-0.1989141	0.0	0.0	0.026825704	0.0	0.012221061	0.0	0.06873556	0.018804293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24539086	0.0120666865	0.0	0.0
0.0	0.14127743	0.043922137	0.0	0.51304126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006979374	0.0	0.024736878	0.0	0.0	0.0	0.0	0.0	-0.13761973	0.0	0.0	0.0	0.0	0.48909643	0.031131633	0.0	-0.016936626	0.0	0.0	0.0	0.14433672	0.0	0.0	0.06055376	0.0	0.010945701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036732897	-0.085642725	0.0	0.0	0.0	0.0	-0.04250543	0.0	0.0	0.0	0.0	0.0	0.0	-0.053345293	0.0	0.0	0.0	0.0	0.0	-0.02288109	0.0	0.06759599	0.0	0.32792714	0.0	0.0	0.026825704	0.0	0.012221061	0.0	0.06873556	-0.03475761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.12422459	0.0120666865	0.0	0.0
0.0	0.14127743	0.043922137	0.0	0.51304126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07931773	0.0	0.024736878	0.0	0.0	0.0	0.0	0.0	-0.13761973	0.0	0.0	0.0	0.0	-0.29318792	-0.090491794	0.0	-0.016936626	0.0	0.0	0.0	0.14433672	0.0	0.0	-0.16151688	0.0	0.010945701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036732897	-0.085642725	0.0	0.0	0.0	0.0	-0.04250543	0.0	0.0	0.0	0.0	0.0	0.0	-0.053345293	0.0	0.0	0.0	0.0	0.0	0.036081698	0.0	0.06759599	0.0	0.32792714	0.0	0.0	-0.025392557	0.0	-0.06638899	0.0	0.06873556	0.018804293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.12422459	0.0120666865	0.0	0.0
0.0	0.21458049	0.38619003	0.0	0.51304126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006979374	0.0	0.024736878	0.0	0.0	0.0	0.0	0.0	-0.13761973	0.0	0.0	0.0	0.0	0.48909643	0.031131633	0.0	0.038794708	0.0	0.0	0.0	0.01744252	0.0	0.0	0.06055376	0.0	0.010945701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.017799791	-0.085642725	0.0	0.0	0.0	0.0	-0.04250543	0.0	0.0	0.0	0.0	0.0	0.0	-0.053345293	0.0	0.0	0.0	0.0	0.0	-0.02288109	0.0	0.06759599	0.0	-0.1989141	0.0	0.0	-0.025392557	0.0	-0.06638899	0.0	-0.4184209	-0.03475761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.12422459	0.0120666865	0.0	0.0
0.0	-0.02993386	0.043922137	0.0	-0.36628446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006979374	0.0	-0.03838572	0.0	0.0	0.0	0.0	0.0	-0.13761973	0.0	0.0	0.0	0.0	-0.10171105	0.031131633	0.0	-0.016936626	0.0	0.0	0.0	0.06865079	0.0	0.0	0.06055376	0.0	0.010945701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036732897	-0.085642725	0.0	0.0	0.0	0.0	-0.04250543	0.0	0.0	0.0	0.0	0.0	0.0	0.13467762	0.0	0.0	0.0	0.0	0.0	0.036081698	0.0	0.06759599	0.0	0.32792714	0.0	0.0	-0.025392557	0.0	0.012221061	0.0	-0.4184209	-0.03475761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.12422459	0.0120666865	0.0	0.0
